data_type,time_total,time_increment,time_iosix,sensor_data
obd,35.2137,0.01,2021-12-06 09:05:52.213700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,35.2237,0.01,2021-12-06 09:05:52.223700,"{""rpm"": 684.5}"
obd,36.1636,0.0036,2021-12-06 09:05:53.163600,"{""veh_speed"": 0}"
obd,36.1736,0.01,2021-12-06 09:05:53.173600,"{""aat"": 2}"
obd,36.1838,0.0102,2021-12-06 09:05:53.183800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,36.1936,0.0098,2021-12-06 09:05:53.193600,"{""e_load"": 29.02}"
obd,36.2038,0.0102,2021-12-06 09:05:53.203800,"{""c_temp"": 17}"
obd,36.2136,0.0098,2021-12-06 09:05:53.213600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,36.2239,0.0103,2021-12-06 09:05:53.223900,"{""rpm"": 670.0}"
obd,37.1635,0.0035,2021-12-06 09:05:54.163500,"{""veh_speed"": 0}"
obd,37.1735,0.01,2021-12-06 09:05:54.173500,"{""aat"": 2}"
obd,37.1835,0.01,2021-12-06 09:05:54.183500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,37.1934,0.0099,2021-12-06 09:05:54.193400,"{""e_load"": 28.627}"
obd,37.204,0.0106,2021-12-06 09:05:54.204000,"{""c_temp"": 17}"
obd,37.2135,0.0095,2021-12-06 09:05:54.213500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,37.2236,0.0101,2021-12-06 09:05:54.223600,"{""rpm"": 665.5}"
obd,38.1635,0.0035,2021-12-06 09:05:55.163500,"{""veh_speed"": 0}"
obd,38.1734,0.0099,2021-12-06 09:05:55.173400,"{""aat"": 2}"
obd,38.1835,0.0101,2021-12-06 09:05:55.183500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,38.1934,0.0099,2021-12-06 09:05:55.193400,"{""e_load"": 28.235}"
obd,38.2035,0.0101,2021-12-06 09:05:55.203500,"{""c_temp"": 17}"
obd,38.2135,0.01,2021-12-06 09:05:55.213500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,38.2235,0.01,2021-12-06 09:05:55.223500,"{""rpm"": 668.5}"
obd,39.1634,0.0034,2021-12-06 09:05:56.163400,"{""veh_speed"": 0}"
obd,39.1733,0.0099,2021-12-06 09:05:56.173300,"{""aat"": 2}"
obd,39.1834,0.0101,2021-12-06 09:05:56.183400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,39.1933,0.0099,2021-12-06 09:05:56.193300,"{""e_load"": 27.843}"
obd,39.2034,0.0101,2021-12-06 09:05:56.203400,"{""c_temp"": 17}"
obd,39.2134,0.01,2021-12-06 09:05:56.213400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,39.2234,0.01,2021-12-06 09:05:56.223400,"{""rpm"": 677.5}"
obd,40.1633,0.0033,2021-12-06 09:05:57.163300,"{""veh_speed"": 0}"
obd,40.1732,0.0099,2021-12-06 09:05:57.173200,"{""aat"": 2}"
obd,40.1833,0.0101,2021-12-06 09:05:57.183300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,40.1932,0.0099,2021-12-06 09:05:57.193200,"{""e_load"": 25.882}"
obd,40.2033,0.0101,2021-12-06 09:05:57.203300,"{""c_temp"": 18}"
obd,40.2132,0.0099,2021-12-06 09:05:57.213200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,40.2233,0.0101,2021-12-06 09:05:57.223300,"{""rpm"": 689.5}"
obd,41.1632,0.0032,2021-12-06 09:05:58.163200,"{""veh_speed"": 0}"
obd,41.1733,0.0101,2021-12-06 09:05:58.173300,"{""aat"": 2}"
obd,41.1832,0.0099,2021-12-06 09:05:58.183200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,41.1933,0.0101,2021-12-06 09:05:58.193300,"{""e_load"": 27.843}"
obd,41.2037,0.0104,2021-12-06 09:05:58.203700,"{""c_temp"": 18}"
obd,41.2133,0.0096,2021-12-06 09:05:58.213300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,41.2233,0.01,2021-12-06 09:05:58.223300,"{""rpm"": 668.0}"
obd,42.1632,0.0032,2021-12-06 09:05:59.163200,"{""veh_speed"": 0}"
obd,42.1731,0.0099,2021-12-06 09:05:59.173100,"{""aat"": 2}"
obd,42.1831,0.01,2021-12-06 09:05:59.183100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,42.1931,0.01,2021-12-06 09:05:59.193100,"{""e_load"": 26.275}"
obd,42.2031,0.01,2021-12-06 09:05:59.203100,"{""c_temp"": 18}"
obd,42.2131,0.01,2021-12-06 09:05:59.213100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,42.2232,0.0101,2021-12-06 09:05:59.223200,"{""rpm"": 686.0}"
obd,43.163,0.003,2021-12-06 09:06:00.163000,"{""veh_speed"": 0}"
obd,43.173,0.01,2021-12-06 09:06:00.173000,"{""aat"": 2}"
obd,43.183,0.01,2021-12-06 09:06:00.183000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,43.193,0.01,2021-12-06 09:06:00.193000,"{""e_load"": 26.667}"
obd,43.2029,0.0099,2021-12-06 09:06:00.202900,"{""c_temp"": 18}"
obd,43.213,0.0101,2021-12-06 09:06:00.213000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,43.2229,0.0099,2021-12-06 09:06:00.222900,"{""rpm"": 677.5}"
obd,44.1629,0.0029,2021-12-06 09:06:01.162900,"{""veh_speed"": 0}"
obd,44.1729,0.01,2021-12-06 09:06:01.172900,"{""aat"": 2}"
obd,44.1829,0.01,2021-12-06 09:06:01.182900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,44.1929,0.01,2021-12-06 09:06:01.192900,"{""e_load"": 25.49}"
obd,44.203,0.0101,2021-12-06 09:06:01.203000,"{""c_temp"": 18}"
obd,44.2129,0.0099,2021-12-06 09:06:01.212900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,44.2229,0.01,2021-12-06 09:06:01.222900,"{""rpm"": 688.5}"
obd,45.1628,0.0028,2021-12-06 09:06:02.162800,"{""veh_speed"": 0}"
obd,45.1728,0.01,2021-12-06 09:06:02.172800,"{""aat"": 2}"
obd,45.1833,0.0105,2021-12-06 09:06:02.183300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,45.1928,0.0095,2021-12-06 09:06:02.192800,"{""e_load"": 26.275}"
obd,45.2028,0.01,2021-12-06 09:06:02.202800,"{""c_temp"": 18}"
obd,45.2128,0.01,2021-12-06 09:06:02.212800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,45.2228,0.01,2021-12-06 09:06:02.222800,"{""rpm"": 673.5}"
obd,46.1628,0.0028,2021-12-06 09:06:03.162800,"{""veh_speed"": 0}"
obd,46.1728,0.01,2021-12-06 09:06:03.172800,"{""aat"": 2}"
obd,46.1828,0.01,2021-12-06 09:06:03.182800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,46.1928,0.01,2021-12-06 09:06:03.192800,"{""e_load"": 27.843}"
obd,46.2028,0.01,2021-12-06 09:06:03.202800,"{""c_temp"": 18}"
obd,46.2128,0.01,2021-12-06 09:06:03.212800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,46.2228,0.01,2021-12-06 09:06:03.222800,"{""rpm"": 672.0}"
obd,47.1627,0.0027,2021-12-06 09:06:04.162700,"{""veh_speed"": 0}"
obd,47.1726,0.0099,2021-12-06 09:06:04.172600,"{""aat"": 2}"
obd,47.1827,0.0101,2021-12-06 09:06:04.182700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,47.1927,0.01,2021-12-06 09:06:04.192700,"{""e_load"": 27.451}"
obd,47.2031,0.0104,2021-12-06 09:06:04.203100,"{""c_temp"": 18}"
obd,47.2126,0.0095,2021-12-06 09:06:04.212600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,47.2227,0.0101,2021-12-06 09:06:04.222700,"{""rpm"": 675.0}"
obd,48.1626,0.0026,2021-12-06 09:06:05.162600,"{""veh_speed"": 0}"
obd,48.1725,0.0099,2021-12-06 09:06:05.172500,"{""aat"": 2}"
obd,48.1826,0.0101,2021-12-06 09:06:05.182600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,48.1925,0.0099,2021-12-06 09:06:05.192500,"{""e_load"": 27.451}"
obd,48.2026,0.0101,2021-12-06 09:06:05.202600,"{""c_temp"": 18}"
obd,48.2125,0.0099,2021-12-06 09:06:05.212500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,48.2226,0.0101,2021-12-06 09:06:05.222600,"{""rpm"": 668.0}"
obd,49.1625,0.0025,2021-12-06 09:06:06.162500,"{""veh_speed"": 0}"
obd,49.1725,0.01,2021-12-06 09:06:06.172500,"{""aat"": 2}"
obd,49.1824,0.0099,2021-12-06 09:06:06.182400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,49.1924,0.01,2021-12-06 09:06:06.192400,"{""e_load"": 25.882}"
obd,49.2025,0.0101,2021-12-06 09:06:06.202500,"{""c_temp"": 18}"
obd,49.2124,0.0099,2021-12-06 09:06:06.212400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,49.2224,0.01,2021-12-06 09:06:06.222400,"{""rpm"": 683.0}"
obd,50.1623,0.0023,2021-12-06 09:06:07.162300,"{""veh_speed"": 0}"
obd,50.1723,0.01,2021-12-06 09:06:07.172300,"{""aat"": 2}"
obd,50.1823,0.01,2021-12-06 09:06:07.182300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,50.1923,0.01,2021-12-06 09:06:07.192300,"{""e_load"": 25.49}"
obd,50.2023,0.01,2021-12-06 09:06:07.202300,"{""c_temp"": 18}"
obd,50.2123,0.01,2021-12-06 09:06:07.212300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,50.2223,0.01,2021-12-06 09:06:07.222300,"{""rpm"": 682.5}"
obd,51.1623,0.0023,2021-12-06 09:06:08.162300,"{""veh_speed"": 0}"
obd,51.1723,0.01,2021-12-06 09:06:08.172300,"{""aat"": 2}"
obd,51.1823,0.01,2021-12-06 09:06:08.182300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,51.1923,0.01,2021-12-06 09:06:08.192300,"{""e_load"": 27.059}"
obd,51.2023,0.01,2021-12-06 09:06:08.202300,"{""c_temp"": 18}"
obd,51.2123,0.01,2021-12-06 09:06:08.212300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,51.2223,0.01,2021-12-06 09:06:08.222300,"{""rpm"": 673.0}"
obd,52.1622,0.0022,2021-12-06 09:06:09.162200,"{""veh_speed"": 0}"
obd,52.1722,0.01,2021-12-06 09:06:09.172200,"{""aat"": 2}"
obd,52.1822,0.01,2021-12-06 09:06:09.182200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,52.1922,0.01,2021-12-06 09:06:09.192200,"{""e_load"": 25.49}"
obd,52.2022,0.01,2021-12-06 09:06:09.202200,"{""c_temp"": 18}"
obd,52.2121,0.0099,2021-12-06 09:06:09.212100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,52.2222,0.0101,2021-12-06 09:06:09.222200,"{""rpm"": 681.5}"
obd,53.1621,0.0021,2021-12-06 09:06:10.162100,"{""veh_speed"": 0}"
obd,53.1721,0.01,2021-12-06 09:06:10.172100,"{""aat"": 2}"
obd,53.1821,0.01,2021-12-06 09:06:10.182100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,53.1921,0.01,2021-12-06 09:06:10.192100,"{""e_load"": 26.275}"
obd,53.2021,0.01,2021-12-06 09:06:10.202100,"{""c_temp"": 18}"
obd,53.212,0.0099,2021-12-06 09:06:10.212000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,53.2222,0.0102,2021-12-06 09:06:10.222200,"{""rpm"": 679.0}"
obd,54.1621,0.0021,2021-12-06 09:06:11.162100,"{""veh_speed"": 0}"
obd,54.1721,0.01,2021-12-06 09:06:11.172100,"{""aat"": 2}"
obd,54.1821,0.01,2021-12-06 09:06:11.182100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,54.192,0.0099,2021-12-06 09:06:11.192000,"{""e_load"": 27.451}"
obd,54.2021,0.0101,2021-12-06 09:06:11.202100,"{""c_temp"": 18}"
obd,54.2121,0.01,2021-12-06 09:06:11.212100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,54.2221,0.01,2021-12-06 09:06:11.222100,"{""rpm"": 673.5}"
obd,55.162,0.002,2021-12-06 09:06:12.162000,"{""veh_speed"": 0}"
obd,55.172,0.01,2021-12-06 09:06:12.172000,"{""aat"": 2}"
obd,55.182,0.01,2021-12-06 09:06:12.182000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,55.1919,0.0099,2021-12-06 09:06:12.191900,"{""e_load"": 25.49}"
obd,55.2021,0.0102,2021-12-06 09:06:12.202100,"{""c_temp"": 18}"
obd,55.2119,0.0098,2021-12-06 09:06:12.211900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,55.222,0.0101,2021-12-06 09:06:12.222000,"{""rpm"": 681.0}"
obd,56.1619,0.0019,2021-12-06 09:06:13.161900,"{""veh_speed"": 0}"
obd,56.1719,0.01,2021-12-06 09:06:13.171900,"{""aat"": 2}"
obd,56.1819,0.01,2021-12-06 09:06:13.181900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,56.1918,0.0099,2021-12-06 09:06:13.191800,"{""e_load"": 25.882}"
obd,56.202,0.0102,2021-12-06 09:06:13.202000,"{""c_temp"": 18}"
obd,56.2123,0.0103,2021-12-06 09:06:13.212300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,56.2219,0.0096,2021-12-06 09:06:13.221900,"{""rpm"": 689.5}"
obd,57.1618,0.0018,2021-12-06 09:06:14.161800,"{""veh_speed"": 0}"
obd,57.1717,0.0099,2021-12-06 09:06:14.171700,"{""aat"": 2}"
obd,57.1818,0.0101,2021-12-06 09:06:14.181800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,57.1917,0.0099,2021-12-06 09:06:14.191700,"{""e_load"": 25.882}"
obd,57.2018,0.0101,2021-12-06 09:06:14.201800,"{""c_temp"": 18}"
obd,57.2117,0.0099,2021-12-06 09:06:14.211700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,57.2218,0.0101,2021-12-06 09:06:14.221800,"{""rpm"": 680.5}"
obd,58.1619,0.0009,2021-12-06 09:06:15.161900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,58.26,0.0,2021-12-06 09:06:15.260000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,58.36,0.0,2021-12-06 09:06:15.360000,"{""fli"": 30.98}"
obd,58.3748,0.0148,2021-12-06 09:06:15.374800,"{""odometer_km"": 148416.392}"
obd,58.4417,0.0669,2021-12-06 09:06:15.441700,"{""veh_speed"": 0}"
obd,58.4516,0.0099,2021-12-06 09:06:15.451600,"{""aat"": 2}"
obd,58.4617,0.0017,2021-12-06 09:06:15.461700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,58.4716,0.0099,2021-12-06 09:06:15.471600,"{""e_load"": 26.275}"
obd,58.4817,0.0101,2021-12-06 09:06:15.481700,"{""c_temp"": 18}"
obd,58.4917,0.01,2021-12-06 09:06:15.491700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,58.5017,0.01,2021-12-06 09:06:15.501700,"{""rpm"": 686.0}"
obd,59.1617,0.0017,2021-12-06 09:06:16.161700,"{""veh_speed"": 0}"
obd,59.1717,0.01,2021-12-06 09:06:16.171700,"{""aat"": 2}"
obd,59.1821,0.0104,2021-12-06 09:06:16.182100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,59.1916,0.0095,2021-12-06 09:06:16.191600,"{""e_load"": 25.882}"
obd,59.2016,0.01,2021-12-06 09:06:16.201600,"{""c_temp"": 18}"
obd,59.2119,0.0103,2021-12-06 09:06:16.211900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,59.2216,0.0097,2021-12-06 09:06:16.221600,"{""rpm"": 687.0}"
obd,60.1616,0.0016,2021-12-06 09:06:17.161600,"{""veh_speed"": 0}"
obd,60.1715,0.0099,2021-12-06 09:06:17.171500,"{""aat"": 2}"
obd,60.1817,0.0102,2021-12-06 09:06:17.181700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,60.1915,0.0098,2021-12-06 09:06:17.191500,"{""e_load"": 25.098}"
obd,60.2015,0.01,2021-12-06 09:06:17.201500,"{""c_temp"": 18}"
obd,60.2115,0.01,2021-12-06 09:06:17.211500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,60.2215,0.01,2021-12-06 09:06:17.221500,"{""rpm"": 684.0}"
obd,61.1614,0.0014,2021-12-06 09:06:18.161400,"{""veh_speed"": 0}"
obd,61.1715,0.0101,2021-12-06 09:06:18.171500,"{""aat"": 2}"
obd,61.1814,0.0099,2021-12-06 09:06:18.181400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,61.1914,0.01,2021-12-06 09:06:18.191400,"{""e_load"": 25.098}"
obd,61.2015,0.0101,2021-12-06 09:06:18.201500,"{""c_temp"": 18}"
obd,61.2114,0.0099,2021-12-06 09:06:18.211400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,61.2214,0.01,2021-12-06 09:06:18.221400,"{""rpm"": 685.0}"
obd,62.1614,0.0014,2021-12-06 09:06:19.161400,"{""veh_speed"": 0}"
obd,62.1713,0.0099,2021-12-06 09:06:19.171300,"{""aat"": 2}"
obd,62.1814,0.0101,2021-12-06 09:06:19.181400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,62.1913,0.0099,2021-12-06 09:06:19.191300,"{""e_load"": 27.451}"
obd,62.2014,0.0101,2021-12-06 09:06:19.201400,"{""c_temp"": 18}"
obd,62.2113,0.0099,2021-12-06 09:06:19.211300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,62.2214,0.0101,2021-12-06 09:06:19.221400,"{""rpm"": 676.5}"
obd,63.1613,0.0003,2021-12-06 09:06:20.161300,"{""veh_speed"": 0}"
obd,63.1712,0.0099,2021-12-06 09:06:20.171200,"{""aat"": 2}"
obd,63.1813,0.0101,2021-12-06 09:06:20.181300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,63.1912,0.0099,2021-12-06 09:06:20.191200,"{""e_load"": 27.451}"
obd,63.2013,0.0101,2021-12-06 09:06:20.201300,"{""c_temp"": 18}"
obd,63.2113,0.01,2021-12-06 09:06:20.211300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,63.2213,0.01,2021-12-06 09:06:20.221300,"{""rpm"": 670.0}"
obd,64.1613,0.0013,2021-12-06 09:06:21.161300,"{""veh_speed"": 0}"
obd,64.1711,0.0098,2021-12-06 09:06:21.171100,"{""aat"": 2}"
obd,64.1812,0.0101,2021-12-06 09:06:21.181200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,64.1911,0.0099,2021-12-06 09:06:21.191100,"{""e_load"": 25.882}"
obd,64.2012,0.0101,2021-12-06 09:06:21.201200,"{""c_temp"": 18}"
obd,64.2111,0.0099,2021-12-06 09:06:21.211100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,64.2212,0.0101,2021-12-06 09:06:21.221200,"{""rpm"": 679.5}"
obd,65.1711,0.0111,2021-12-06 09:06:22.171100,"{""veh_speed"": 0}"
obd,65.1815,0.0104,2021-12-06 09:06:22.181500,"{""aat"": 2}"
obd,65.191,0.0095,2021-12-06 09:06:22.191000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,65.2011,0.0101,2021-12-06 09:06:22.201100,"{""e_load"": 27.059}"
obd,65.2114,0.0103,2021-12-06 09:06:22.211400,"{""c_temp"": 18}"
obd,65.2211,0.0097,2021-12-06 09:06:22.221100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,65.2311,0.01,2021-12-06 09:06:22.231100,"{""rpm"": 685.5}"
obd,66.171,0.011,2021-12-06 09:06:23.171000,"{""veh_speed"": 0}"
obd,66.1809,0.0099,2021-12-06 09:06:23.180900,"{""aat"": 2}"
obd,66.1909,0.01,2021-12-06 09:06:23.190900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,66.201,0.0101,2021-12-06 09:06:23.201000,"{""e_load"": 24.706}"
obd,66.211,0.01,2021-12-06 09:06:23.211000,"{""c_temp"": 18}"
obd,66.221,0.01,2021-12-06 09:06:23.221000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,66.231,0.01,2021-12-06 09:06:23.231000,"{""rpm"": 681.5}"
obd,67.1709,0.0109,2021-12-06 09:06:24.170900,"{""veh_speed"": 0}"
obd,67.1809,0.01,2021-12-06 09:06:24.180900,"{""aat"": 2}"
obd,67.1909,0.01,2021-12-06 09:06:24.190900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,67.2009,0.01,2021-12-06 09:06:24.200900,"{""e_load"": 26.667}"
obd,67.2109,0.01,2021-12-06 09:06:24.210900,"{""c_temp"": 19}"
obd,67.2209,0.01,2021-12-06 09:06:24.220900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,67.2311,0.0102,2021-12-06 09:06:24.231100,"{""rpm"": 683.0}"
obd,68.1708,0.0108,2021-12-06 09:06:25.170800,"{""veh_speed"": 0}"
obd,68.1809,0.0101,2021-12-06 09:06:25.180900,"{""aat"": 2}"
obd,68.1908,0.0099,2021-12-06 09:06:25.190800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,68.2009,0.0101,2021-12-06 09:06:25.200900,"{""e_load"": 27.059}"
obd,68.2108,0.0099,2021-12-06 09:06:25.210800,"{""c_temp"": 19}"
obd,68.2208,0.01,2021-12-06 09:06:25.220800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,68.2308,0.01,2021-12-06 09:06:25.230800,"{""rpm"": 685.5}"
obd,69.1707,0.0107,2021-12-06 09:06:26.170700,"{""veh_speed"": 0}"
obd,69.1812,0.0105,2021-12-06 09:06:26.181200,"{""aat"": 2}"
obd,69.1907,0.0095,2021-12-06 09:06:26.190700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,69.2007,0.01,2021-12-06 09:06:26.200700,"{""e_load"": 25.882}"
obd,69.2107,0.01,2021-12-06 09:06:26.210700,"{""c_temp"": 19}"
obd,69.2207,0.01,2021-12-06 09:06:26.220700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,69.2307,0.01,2021-12-06 09:06:26.230700,"{""rpm"": 687.0}"
obd,70.1707,0.0107,2021-12-06 09:06:27.170700,"{""veh_speed"": 0}"
obd,70.1807,0.01,2021-12-06 09:06:27.180700,"{""aat"": 2}"
obd,70.1906,0.0099,2021-12-06 09:06:27.190600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,70.2007,0.0101,2021-12-06 09:06:27.200700,"{""e_load"": 25.49}"
obd,70.2106,0.0099,2021-12-06 09:06:27.210600,"{""c_temp"": 19}"
obd,70.2207,0.0101,2021-12-06 09:06:27.220700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,70.2307,0.01,2021-12-06 09:06:27.230700,"{""rpm"": 680.0}"
obd,71.1706,0.0106,2021-12-06 09:06:28.170600,"{""veh_speed"": 0}"
obd,71.1806,0.01,2021-12-06 09:06:28.180600,"{""aat"": 2}"
obd,71.1905,0.0099,2021-12-06 09:06:28.190500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,71.2006,0.0101,2021-12-06 09:06:28.200600,"{""e_load"": 27.059}"
obd,71.2105,0.0099,2021-12-06 09:06:28.210500,"{""c_temp"": 19}"
obd,71.2206,0.0101,2021-12-06 09:06:28.220600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,71.2305,0.0099,2021-12-06 09:06:28.230500,"{""rpm"": 675.5}"
obd,72.1704,0.0104,2021-12-06 09:06:29.170400,"{""veh_speed"": 0}"
obd,72.1805,0.0101,2021-12-06 09:06:29.180500,"{""aat"": 2}"
