data_type,time_total,time_increment,time_iosix,sensor_data
obd,34.7253,0.0133,2021-12-06 12:01:25.725300,"{""veh_speed"": 47}"
obd,34.7352,0.0099,2021-12-06 12:01:25.735200,"{""aat"": 2}"
obd,34.7453,0.0101,2021-12-06 12:01:25.745300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,34.7552,0.0099,2021-12-06 12:01:25.755200,"{""e_load"": 74.118}"
obd,34.7654,0.0102,2021-12-06 12:01:25.765400,"{""c_temp"": 73}"
obd,34.7753,0.0099,2021-12-06 12:01:25.775300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,34.7857,0.0104,2021-12-06 12:01:25.785700,"{""rpm"": 1446.5}"
obd,35.4152,0.0032,2021-12-06 12:01:26.415200,"{""veh_speed"": 48}"
obd,35.4255,0.0103,2021-12-06 12:01:26.425500,"{""aat"": 2}"
obd,35.4352,0.0097,2021-12-06 12:01:26.435200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,35.4458,0.0106,2021-12-06 12:01:26.445800,"{""e_load"": 72.549}"
obd,35.4551,0.0093,2021-12-06 12:01:26.455100,"{""c_temp"": 73}"
obd,35.4652,0.0101,2021-12-06 12:01:26.465200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,35.4751,0.0099,2021-12-06 12:01:26.475100,"{""rpm"": 1462.5}"
obd,36.4151,0.0031,2021-12-06 12:01:27.415100,"{""veh_speed"": 48}"
obd,36.4252,0.0101,2021-12-06 12:01:27.425200,"{""aat"": 2}"
obd,36.4351,0.0099,2021-12-06 12:01:27.435100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,36.4452,0.0101,2021-12-06 12:01:27.445200,"{""e_load"": 73.333}"
obd,36.4551,0.0099,2021-12-06 12:01:27.455100,"{""c_temp"": 73}"
obd,36.4652,0.0101,2021-12-06 12:01:27.465200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,36.4751,0.0099,2021-12-06 12:01:27.475100,"{""rpm"": 1468.0}"
obd,37.415,0.003,2021-12-06 12:01:28.415000,"{""veh_speed"": 49}"
obd,37.425,0.01,2021-12-06 12:01:28.425000,"{""aat"": 2}"
obd,37.435,0.01,2021-12-06 12:01:28.435000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,37.4451,0.0101,2021-12-06 12:01:28.445100,"{""e_load"": 72.941}"
obd,37.455,0.0099,2021-12-06 12:01:28.455000,"{""c_temp"": 74}"
obd,37.4651,0.0101,2021-12-06 12:01:28.465100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,37.475,0.0099,2021-12-06 12:01:28.475000,"{""rpm"": 1492.0}"
obd,38.415,0.003,2021-12-06 12:01:29.415000,"{""veh_speed"": 49}"
obd,38.4249,0.0099,2021-12-06 12:01:29.424900,"{""aat"": 2}"
obd,38.4348,0.0099,2021-12-06 12:01:29.434800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,38.445,0.0102,2021-12-06 12:01:29.445000,"{""e_load"": 72.941}"
obd,38.455,0.01,2021-12-06 12:01:29.455000,"{""c_temp"": 74}"
obd,38.465,0.01,2021-12-06 12:01:29.465000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,38.4749,0.0099,2021-12-06 12:01:29.474900,"{""rpm"": 1500.5}"
obd,39.4149,0.0029,2021-12-06 12:01:30.414900,"{""veh_speed"": 49}"
obd,39.4248,0.0099,2021-12-06 12:01:30.424800,"{""aat"": 2}"
obd,39.4348,0.01,2021-12-06 12:01:30.434800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,39.4448,0.01,2021-12-06 12:01:30.444800,"{""e_load"": 71.373}"
obd,39.4548,0.01,2021-12-06 12:01:30.454800,"{""c_temp"": 74}"
obd,39.4649,0.0101,2021-12-06 12:01:30.464900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,39.4748,0.0099,2021-12-06 12:01:30.474800,"{""rpm"": 1511.0}"
obd,40.4148,0.0008,2021-12-06 12:01:31.414800,"{""veh_speed"": 50}"
obd,40.4248,0.01,2021-12-06 12:01:31.424800,"{""aat"": 2}"
obd,40.4348,0.01,2021-12-06 12:01:31.434800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,40.4448,0.01,2021-12-06 12:01:31.444800,"{""e_load"": 67.451}"
obd,40.4548,0.01,2021-12-06 12:01:31.454800,"{""c_temp"": 74}"
obd,40.4648,0.01,2021-12-06 12:01:31.464800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,40.4748,0.01,2021-12-06 12:01:31.474800,"{""rpm"": 1519.0}"
obd,41.4147,0.0027,2021-12-06 12:01:32.414700,"{""veh_speed"": 50}"
obd,41.4247,0.01,2021-12-06 12:01:32.424700,"{""aat"": 2}"
obd,41.4347,0.01,2021-12-06 12:01:32.434700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,41.4448,0.0101,2021-12-06 12:01:32.444800,"{""e_load"": 65.098}"
obd,41.4547,0.0099,2021-12-06 12:01:32.454700,"{""c_temp"": 74}"
obd,41.4647,0.01,2021-12-06 12:01:32.464700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,41.4752,0.0105,2021-12-06 12:01:32.475200,"{""rpm"": 1521.5}"
obd,42.4146,0.0026,2021-12-06 12:01:33.414600,"{""veh_speed"": 50}"
obd,42.4246,0.01,2021-12-06 12:01:33.424600,"{""aat"": 2}"
obd,42.4345,0.0099,2021-12-06 12:01:33.434500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,42.4446,0.0101,2021-12-06 12:01:33.444600,"{""e_load"": 65.49}"
obd,42.4545,0.0099,2021-12-06 12:01:33.454500,"{""c_temp"": 74}"
obd,42.4652,0.0107,2021-12-06 12:01:33.465200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,42.4745,0.0093,2021-12-06 12:01:33.474500,"{""rpm"": 1526.0}"
obd,43.4144,0.0024,2021-12-06 12:01:34.414400,"{""veh_speed"": 50}"
obd,43.4244,0.01,2021-12-06 12:01:34.424400,"{""aat"": 2}"
obd,43.4344,0.01,2021-12-06 12:01:34.434400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,43.4445,0.0101,2021-12-06 12:01:34.444500,"{""e_load"": 67.843}"
obd,43.4544,0.0099,2021-12-06 12:01:34.454400,"{""c_temp"": 74}"
obd,43.4645,0.0101,2021-12-06 12:01:34.464500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,43.4745,0.01,2021-12-06 12:01:34.474500,"{""rpm"": 1531.0}"
obd,44.4144,0.0024,2021-12-06 12:01:35.414400,"{""veh_speed"": 50}"
obd,44.4245,0.0101,2021-12-06 12:01:35.424500,"{""aat"": 2}"
obd,44.4344,0.0099,2021-12-06 12:01:35.434400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,44.4449,0.0105,2021-12-06 12:01:35.444900,"{""e_load"": 78.039}"
obd,44.4544,0.0095,2021-12-06 12:01:35.454400,"{""c_temp"": 74}"
obd,44.4645,0.0101,2021-12-06 12:01:35.464500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,44.4744,0.0099,2021-12-06 12:01:35.474400,"{""rpm"": 1535.5}"
obd,45.4143,0.0013,2021-12-06 12:01:36.414300,"{""veh_speed"": 51}"
obd,45.4243,0.01,2021-12-06 12:01:36.424300,"{""aat"": 2}"
obd,45.4343,0.01,2021-12-06 12:01:36.434300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,45.4443,0.01,2021-12-06 12:01:36.444300,"{""e_load"": 76.863}"
obd,45.4543,0.01,2021-12-06 12:01:36.454300,"{""c_temp"": 74}"
obd,45.4643,0.01,2021-12-06 12:01:36.464300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,45.4745,0.0102,2021-12-06 12:01:36.474500,"{""rpm"": 1548.0}"
obd,46.4141,0.0021,2021-12-06 12:01:37.414100,"{""veh_speed"": 51}"
obd,46.4245,0.0104,2021-12-06 12:01:37.424500,"{""aat"": 2}"
obd,46.4341,0.0096,2021-12-06 12:01:37.434100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,46.4441,0.01,2021-12-06 12:01:37.444100,"{""e_load"": 74.118}"
obd,46.4541,0.01,2021-12-06 12:01:37.454100,"{""c_temp"": 74}"
obd,46.4642,0.0101,2021-12-06 12:01:37.464200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,46.4742,0.01,2021-12-06 12:01:37.474200,"{""rpm"": 1567.5}"
obd,47.4141,0.0021,2021-12-06 12:01:38.414100,"{""veh_speed"": 51}"
obd,47.4248,0.0107,2021-12-06 12:01:38.424800,"{""aat"": 2}"
obd,47.4341,0.0093,2021-12-06 12:01:38.434100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,47.4441,0.01,2021-12-06 12:01:38.444100,"{""e_load"": 73.333}"
obd,47.4541,0.01,2021-12-06 12:01:38.454100,"{""c_temp"": 74}"
obd,47.4641,0.01,2021-12-06 12:01:38.464100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,47.474,0.0099,2021-12-06 12:01:38.474000,"{""rpm"": 1570.0}"
obd,48.4143,0.0023,2021-12-06 12:01:39.414300,"{""veh_speed"": 51}"
obd,48.4241,0.0098,2021-12-06 12:01:39.424100,"{""aat"": 2}"
obd,48.4341,0.01,2021-12-06 12:01:39.434100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,48.4441,0.01,2021-12-06 12:01:39.444100,"{""e_load"": 70.98}"
obd,48.4544,0.0103,2021-12-06 12:01:39.454400,"{""c_temp"": 74}"
obd,48.4641,0.0097,2021-12-06 12:01:39.464100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,48.4741,0.01,2021-12-06 12:01:39.474100,"{""rpm"": 1570.5}"
obd,49.414,0.002,2021-12-06 12:01:40.414000,"{""veh_speed"": 51}"
obd,49.424,0.01,2021-12-06 12:01:40.424000,"{""aat"": 2}"
obd,49.4339,0.0099,2021-12-06 12:01:40.433900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,49.4445,0.0106,2021-12-06 12:01:40.444500,"{""e_load"": 60.0}"
obd,49.4539,0.0094,2021-12-06 12:01:40.453900,"{""c_temp"": 74}"
obd,49.464,0.0101,2021-12-06 12:01:40.464000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,49.474,0.01,2021-12-06 12:01:40.474000,"{""rpm"": 1576.0}"
obd,50.4138,0.0018,2021-12-06 12:01:41.413800,"{""veh_speed"": 51}"
obd,50.424,0.0102,2021-12-06 12:01:41.424000,"{""aat"": 2}"
obd,50.4338,0.0098,2021-12-06 12:01:41.433800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,50.4439,0.0101,2021-12-06 12:01:41.443900,"{""e_load"": 61.176}"
obd,50.4538,0.0099,2021-12-06 12:01:41.453800,"{""c_temp"": 74}"
obd,50.4639,0.0101,2021-12-06 12:01:41.463900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,50.4738,0.0099,2021-12-06 12:01:41.473800,"{""rpm"": 1570.0}"
obd,51.4137,0.0017,2021-12-06 12:01:42.413700,"{""veh_speed"": 51}"
obd,51.4237,0.01,2021-12-06 12:01:42.423700,"{""aat"": 2}"
obd,51.4338,0.0101,2021-12-06 12:01:42.433800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,51.4437,0.0099,2021-12-06 12:01:42.443700,"{""e_load"": 78.039}"
obd,51.4537,0.01,2021-12-06 12:01:42.453700,"{""c_temp"": 74}"
obd,51.4638,0.0101,2021-12-06 12:01:42.463800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,51.4741,0.0103,2021-12-06 12:01:42.474100,"{""rpm"": 1570.0}"
obd,52.4141,0.0021,2021-12-06 12:01:43.414100,"{""veh_speed"": 52}"
obd,52.4237,0.0096,2021-12-06 12:01:43.423700,"{""aat"": 2}"
obd,52.4337,0.01,2021-12-06 12:01:43.433700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,52.4437,0.01,2021-12-06 12:01:43.443700,"{""e_load"": 75.686}"
obd,52.4537,0.01,2021-12-06 12:01:43.453700,"{""c_temp"": 74}"
obd,52.4643,0.0106,2021-12-06 12:01:43.464300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,52.4737,0.0094,2021-12-06 12:01:43.473700,"{""rpm"": 1581.0}"
obd,53.4139,0.0019,2021-12-06 12:01:44.413900,"{""veh_speed"": 52}"
obd,53.4237,0.0098,2021-12-06 12:01:44.423700,"{""aat"": 2}"
obd,53.4338,0.0101,2021-12-06 12:01:44.433800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,53.4436,0.0098,2021-12-06 12:01:44.443600,"{""e_load"": 78.039}"
obd,53.4535,0.0099,2021-12-06 12:01:44.453500,"{""c_temp"": 75}"
obd,53.4639,0.0104,2021-12-06 12:01:44.463900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,53.4736,0.0097,2021-12-06 12:01:44.473600,"{""rpm"": 1580.0}"
obd,54.4136,0.0016,2021-12-06 12:01:45.413600,"{""veh_speed"": 52}"
obd,54.4235,0.0099,2021-12-06 12:01:45.423500,"{""aat"": 2}"
obd,54.4335,0.01,2021-12-06 12:01:45.433500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,54.4435,0.01,2021-12-06 12:01:45.443500,"{""e_load"": 80.784}"
obd,54.4533,0.0098,2021-12-06 12:01:45.453300,"{""c_temp"": 75}"
obd,54.4635,0.0102,2021-12-06 12:01:45.463500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,54.4735,0.01,2021-12-06 12:01:45.473500,"{""rpm"": 1586.5}"
obd,55.4133,0.0013,2021-12-06 12:01:46.413300,"{""veh_speed"": 52}"
obd,55.4234,0.0101,2021-12-06 12:01:46.423400,"{""aat"": 2}"
obd,55.4335,0.0101,2021-12-06 12:01:46.433500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,55.4437,0.0102,2021-12-06 12:01:46.443700,"{""e_load"": 80.0}"
obd,55.4533,0.0096,2021-12-06 12:01:46.453300,"{""c_temp"": 75}"
obd,55.4634,0.0101,2021-12-06 12:01:46.463400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,55.4733,0.0099,2021-12-06 12:01:46.473300,"{""rpm"": 1598.0}"
obd,56.4134,0.0014,2021-12-06 12:01:47.413400,"{""veh_speed"": 52}"
obd,56.4234,0.01,2021-12-06 12:01:47.423400,"{""aat"": 2}"
obd,56.4333,0.0099,2021-12-06 12:01:47.433300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,56.4434,0.0101,2021-12-06 12:01:47.443400,"{""e_load"": 82.353}"
obd,56.4538,0.0104,2021-12-06 12:01:47.453800,"{""c_temp"": 75}"
obd,56.4634,0.0096,2021-12-06 12:01:47.463400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,56.4733,0.0099,2021-12-06 12:01:47.473300,"{""rpm"": 1612.5}"
obd,57.4138,0.0008,2021-12-06 12:01:48.413800,"{""veh_speed"": 53}"
obd,57.4238,0.01,2021-12-06 12:01:48.423800,"{""aat"": 2}"
obd,57.4336,0.0098,2021-12-06 12:01:48.433600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,57.4433,0.0097,2021-12-06 12:01:48.443300,"{""e_load"": 81.569}"
obd,57.4534,0.0101,2021-12-06 12:01:48.453400,"{""c_temp"": 75}"
obd,57.4632,0.0098,2021-12-06 12:01:48.463200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,57.4734,0.0102,2021-12-06 12:01:48.473400,"{""rpm"": 1624.5}"
obd,58.4231,0.0111,2021-12-06 12:01:49.423100,"{""veh_speed"": 54}"
obd,58.4331,0.01,2021-12-06 12:01:49.433100,"{""aat"": 2}"
obd,58.4431,0.01,2021-12-06 12:01:49.443100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,58.4533,0.0102,2021-12-06 12:01:49.453300,"{""e_load"": 79.216}"
obd,58.4632,0.0099,2021-12-06 12:01:49.463200,"{""c_temp"": 75}"
obd,58.4731,0.0099,2021-12-06 12:01:49.473100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,58.4836,0.0105,2021-12-06 12:01:49.483600,"{""rpm"": 1640.0}"
obd,59.423,0.011,2021-12-06 12:01:50.423000,"{""veh_speed"": 54}"
obd,59.433,0.01,2021-12-06 12:01:50.433000,"{""aat"": 2}"
obd,59.443,0.01,2021-12-06 12:01:50.443000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,59.453,0.01,2021-12-06 12:01:50.453000,"{""e_load"": 79.608}"
obd,59.4631,0.0101,2021-12-06 12:01:50.463100,"{""c_temp"": 75}"
obd,59.473,0.0099,2021-12-06 12:01:50.473000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,59.483,0.01,2021-12-06 12:01:50.483000,"{""rpm"": 1648.5}"
obd,60.4235,0.0105,2021-12-06 12:01:51.423500,"{""veh_speed"": 54}"
obd,60.433,0.0095,2021-12-06 12:01:51.433000,"{""aat"": 2}"
obd,60.443,0.01,2021-12-06 12:01:51.443000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,60.4535,0.0105,2021-12-06 12:01:51.453500,"{""e_load"": 77.647}"
obd,60.463,0.0095,2021-12-06 12:01:51.463000,"{""c_temp"": 75}"
obd,60.473,0.01,2021-12-06 12:01:51.473000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,60.4835,0.0105,2021-12-06 12:01:51.483500,"{""rpm"": 1656.5}"
obd,61.4228,0.0108,2021-12-06 12:01:52.422800,"{""veh_speed"": 55}"
obd,61.4332,0.0104,2021-12-06 12:01:52.433200,"{""aat"": 2}"
obd,61.4428,0.0096,2021-12-06 12:01:52.442800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,61.4527,0.0099,2021-12-06 12:01:52.452700,"{""e_load"": 77.255}"
obd,61.4632,0.0105,2021-12-06 12:01:52.463200,"{""c_temp"": 75}"
obd,61.4728,0.0096,2021-12-06 12:01:52.472800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,61.4829,0.0101,2021-12-06 12:01:52.482900,"{""rpm"": 1671.0}"
obd,62.4228,0.0108,2021-12-06 12:01:53.422800,"{""veh_speed"": 55}"
obd,62.4327,0.0099,2021-12-06 12:01:53.432700,"{""aat"": 2}"
obd,62.4429,0.0102,2021-12-06 12:01:53.442900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,62.4527,0.0098,2021-12-06 12:01:53.452700,"{""e_load"": 72.157}"
obd,62.4629,0.0102,2021-12-06 12:01:53.462900,"{""c_temp"": 75}"
obd,62.4728,0.0099,2021-12-06 12:01:53.472800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,62.4829,0.0101,2021-12-06 12:01:53.482900,"{""rpm"": 1688.5}"
obd,63.4227,0.0107,2021-12-06 12:01:54.422700,"{""veh_speed"": 55}"
obd,63.4326,0.0099,2021-12-06 12:01:54.432600,"{""aat"": 2}"
obd,63.4427,0.0101,2021-12-06 12:01:54.442700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,63.4526,0.0099,2021-12-06 12:01:54.452600,"{""e_load"": 45.49}"
obd,63.4627,0.0101,2021-12-06 12:01:54.462700,"{""c_temp"": 76}"
obd,63.4727,0.01,2021-12-06 12:01:54.472700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,63.4828,0.0101,2021-12-06 12:01:54.482800,"{""rpm"": 1675.0}"
obd,64.4226,0.0106,2021-12-06 12:01:55.422600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,64.512,0.0,2021-12-06 12:01:55.512000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,64.612,0.0,2021-12-06 12:01:55.612000,"{""fli"": 28.627}"
obd,64.6777,0.0,2021-12-06 12:01:55.677700,"{""odometer_km"": 148426.246}"
obd,64.7026,0.0249,2021-12-06 12:01:55.702600,"{""veh_speed"": 54}"
obd,64.7126,0.0006,2021-12-06 12:01:55.712600,"{""aat"": 2}"
obd,64.7226,0.01,2021-12-06 12:01:55.722600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,64.7326,0.01,2021-12-06 12:01:55.732600,"{""e_load"": 0.0}"
obd,64.7426,0.01,2021-12-06 12:01:55.742600,"{""c_temp"": 76}"
obd,64.7525,0.0099,2021-12-06 12:01:55.752500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,64.7629,0.0104,2021-12-06 12:01:55.762900,"{""rpm"": 1646.5}"
obd,65.4225,0.0105,2021-12-06 12:01:56.422500,"{""veh_speed"": 53}"
obd,65.4325,0.01,2021-12-06 12:01:56.432500,"{""aat"": 2}"
obd,65.4425,0.01,2021-12-06 12:01:56.442500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,65.4525,0.01,2021-12-06 12:01:56.452500,"{""e_load"": 29.02}"
obd,65.4629,0.0104,2021-12-06 12:01:56.462900,"{""c_temp"": 76}"
obd,65.4726,0.0097,2021-12-06 12:01:56.472600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,65.4827,0.0101,2021-12-06 12:01:56.482700,"{""rpm"": 1622.0}"
obd,66.4225,0.0105,2021-12-06 12:01:57.422500,"{""veh_speed"": 52}"
obd,66.4324,0.0099,2021-12-06 12:01:57.432400,"{""aat"": 2}"
obd,66.4424,0.01,2021-12-06 12:01:57.442400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,66.4524,0.01,2021-12-06 12:01:57.452400,"{""e_load"": 30.588}"
obd,66.4624,0.01,2021-12-06 12:01:57.462400,"{""c_temp"": 76}"
obd,66.4726,0.0102,2021-12-06 12:01:57.472600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,66.4825,0.0099,2021-12-06 12:01:57.482500,"{""rpm"": 1598.5}"
obd,67.4223,0.0103,2021-12-06 12:01:58.422300,"{""veh_speed"": 52}"
obd,67.4328,0.0105,2021-12-06 12:01:58.432800,"{""aat"": 2}"
obd,67.4423,0.0095,2021-12-06 12:01:58.442300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,67.4522,0.0099,2021-12-06 12:01:58.452200,"{""e_load"": 36.471}"
obd,67.4624,0.0102,2021-12-06 12:01:58.462400,"{""c_temp"": 76}"
obd,67.4722,0.0098,2021-12-06 12:01:58.472200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,67.4825,0.0103,2021-12-06 12:01:58.482500,"{""rpm"": 1588.0}"
obd,68.4223,0.0103,2021-12-06 12:01:59.422300,"{""veh_speed"": 52}"
obd,68.4322,0.0099,2021-12-06 12:01:59.432200,"{""aat"": 2}"
obd,68.4425,0.0103,2021-12-06 12:01:59.442500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,68.4523,0.0098,2021-12-06 12:01:59.452300,"{""e_load"": 66.275}"
obd,68.4629,0.0106,2021-12-06 12:01:59.462900,"{""c_temp"": 76}"
obd,68.4725,0.0096,2021-12-06 12:01:59.472500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,68.4825,0.01,2021-12-06 12:01:59.482500,"{""rpm"": 1579.5}"
obd,69.4222,0.0102,2021-12-06 12:02:00.422200,"{""veh_speed"": 51}"
obd,69.4321,0.0099,2021-12-06 12:02:00.432100,"{""aat"": 2}"
obd,69.4427,0.0106,2021-12-06 12:02:00.442700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,69.4521,0.0094,2021-12-06 12:02:00.452100,"{""e_load"": 12.941}"
obd,69.4622,0.0101,2021-12-06 12:02:00.462200,"{""c_temp"": 76}"
obd,69.4722,0.01,2021-12-06 12:02:00.472200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,69.4822,0.01,2021-12-06 12:02:00.482200,"{""rpm"": 1570.5}"
obd,70.4221,0.0101,2021-12-06 12:02:01.422100,"{""veh_speed"": 50}"
obd,70.432,0.0099,2021-12-06 12:02:01.432000,"{""aat"": 2}"
obd,70.4422,0.0102,2021-12-06 12:02:01.442200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
